harvest,season,date,point,spp,origin,basal,height,location,wall,year,cut,number_yrs_grow
gas_line,2022,2022.11.04,858,wa,s,1.5,128,i,protected,2022,2017,6
gas_line,2022,2022.11.04,859,wa,s,0.35,93,i,protected,2022,2017,6
gas_line,2022,2022.11.04,859,wa,s,1.15,107,i,protected,2022,2017,6
gas_line,2022,2022.11.04,859,wa,s,1.15,117,i,protected,2022,2017,6
gas_line,2022,2022.11.04,859,wa,s,1,97.5,i,protected,2022,2017,6
gas_line,2022,2022.11.04,859,ro,s,0.75,83,i,protected,2022,2017,6
gas_line,2022,2022.11.03,860,wa,s,1.25,152,i,protected,2022,2017,6
gas_line,2022,2022.11.03,860,wa,s,1,118,i,protected,2022,2017,6
gas_line,2022,2022.11.03,860,wa,s,2,168,i,protected,2022,2017,6
gas_line,2022,2022.11.03,860,ro,s,1.25,120,i,protected,2022,2017,6
gas_line,2022,2022.11.03,860,ba,s,0.85,102,i,protected,2022,2017,6
gas_line,2022,2022.11.04,861,sm,s,0.5,82,i,protected,2022,2017,6
gas_line,2022,2022.11.04,861,wa,s,0.85,116,i,protected,2022,2017,6
gas_line,2022,2022.11.04,861,wa,s,1,119.5,i,protected,2022,2017,6
gas_line,2022,2022.11.04,861,ro,s,0.65,70,i,protected,2022,2017,6
gas_line,2022,2022.11.04,862,sm,s,0.3,86,i,protected,2022,2017,6
gas_line,2022,2022.11.04,862,ab,v,0.5,70,i,protected,2022,2017,6
gas_line,2022,2022.11.04,862,wa,s,1.1,105,i,protected,2022,2017,6
gas_line,2022,2022.11.04,862,wa,s,0.5,68.5,i,protected,2022,2017,6
gas_line,2022,2022.11.04,862,wa,s,1.1,110,i,protected,2022,2017,6
gas_line,2022,2022.10.31,863,rm,s,0.6,103,i,protected,2022,2017,6
gas_line,2022,2022.10.31,863,rm,s,0.85,119,i,protected,2022,2017,6
gas_line,2022,2022.10.31,863,rm,s,0.6,109.5,i,protected,2022,2017,6
gas_line,2022,2022.10.31,863,rm,s,0.5,97,i,protected,2022,2017,6
gas_line,2022,2022.10.31,863,wa,s,0.6,104,i,protected,2022,2017,6
gas_line,2022,2022.10.31,863,eh,v,1,117,i,protected,2022,2017,6
gas_line,2022,2022.10.31,863,ro,s,2,148,i,protected,2022,2017,6
gas_line,2022,2022.10.28,865,rm,s,0.25,57,i,protected,2022,2017,6
gas_line,2022,2022.10.28,865,rm,s,0.4,77.5,i,protected,2022,2017,6
gas_line,2022,2022.10.28,865,sm,s,0.25,50,i,protected,2022,2017,6
gas_line,2022,2022.10.28,865,wa,s,1.25,105,i,protected,2022,2017,6
gas_line,2022,2022.10.28,865,co,s,1.25,120,i,protected,2022,2017,6
gas_line,2022,2022.10.28,865,ro,s,0.85,93,i,protected,2022,2017,6
gas_line,2022,2022.10.31,867,rm,s,0.2,62,i,protected,2022,2017,6
gas_line,2022,2022.10.31,867,ab,v,1.25,119,i,protected,2022,2017,6
gas_line,2022,2022.10.31,867,ab,v,1.1,93,i,protected,2022,2017,6
gas_line,2022,2022.10.31,867,ro,s,0.65,90,i,protected,2022,2017,6
gas_line,2022,2022.10.31,867,ro,s,0.6,94,i,protected,2022,2017,6
gas_line,2022,2022.10.31,868,wa,s,1,115.5,i,protected,2022,2017,6
gas_line,2022,2022.10.31,868,wa,s,1,120,i,protected,2022,2017,6
gas_line,2022,2022.10.31,868,wa,s,1.25,150,i,protected,2022,2017,6
gas_line,2022,2022.10.31,868,ba,s,2.25,136,i,protected,2022,2017,6
gas_line,2022,2022.10.31,869,ab,v,0.5,73,i,protected,2022,2017,6
gas_line,2022,2022.10.31,869,wa,s,1,87.5,i,protected,2022,2017,6
gas_line,2022,2022.10.31,869,wa,s,0.4,71.5,i,protected,2022,2017,6
gas_line,2022,2022.10.31,869,ro,s,1,131,i,protected,2022,2017,6
gas_line,2022,2022.10.31,869,ro,s,0.5,72,i,protected,2022,2017,6
gas_line,2022,2022.11.03,870,rm,s,0.6,80,i,protected,2022,2017,6
gas_line,2022,2022.11.03,870,ab,v,0.65,89,i,protected,2022,2017,6
gas_line,2022,2022.11.03,870,ab,v,1.25,112,i,protected,2022,2017,6
gas_line,2022,2022.11.03,870,wa,s,0.6,89,i,protected,2022,2017,6
gas_line,2022,2022.11.03,870,wa,s,1,133,i,protected,2022,2017,6
gas_line,2022,2022.11.03,870,ro,s,1.5,111.5,i,protected,2022,2017,6
gas_line,2022,2022.11.03,871,ab,v,0.75,90,i,protected,2022,2017,6
gas_line,2022,2022.11.03,871,ab,v,0.65,79,i,protected,2022,2017,6
gas_line,2022,2022.11.03,871,ab,v,1,78,i,protected,2022,2017,6
gas_line,2022,2022.11.03,871,ro,s,0.75,92,i,protected,2022,2017,6
gas_line,2022,2022.11.03,871,ro,s,0.75,89,i,protected,2022,2017,6
gas_line,2022,2022.10.31,872,ab,v,0.25,55.5,i,protected,2022,2017,6
gas_line,2022,2022.10.31,872,ab,v,0.25,59.5,i,protected,2022,2017,6
gas_line,2022,2022.10.31,872,ab,v,1.1,79,i,protected,2022,2017,6
gas_line,2022,2022.10.31,872,wa,s,0.85,72,i,protected,2022,2017,6
gas_line,2022,2022.10.31,872,bc,s,1.5,147,i,protected,2022,2017,6
gas_line,2022,2022.10.31,872,ro,s,0.6,66,i,protected,2022,2017,6
gas_line,2022,2022.10.31,873,ab,v,1,99,i,protected,2022,2017,6
gas_line,2022,2022.10.31,873,ro,s,1.15,88,i,protected,2022,2017,6
gas_line,2022,2022.10.31,873,ro,s,1.15,122,i,protected,2022,2017,6
gas_line,2022,2022.10.31,873,ba,s,1.75,96,i,protected,2022,2017,6
gas_line,2022,2022.10.28,874,sm,s,0.3,64,i,protected,2022,2017,6
gas_line,2022,2022.10.28,874,wa,s,0.25,49,i,protected,2022,2017,6
gas_line,2022,2022.10.28,874,wa,s,0.25,54,i,protected,2022,2017,6
gas_line,2022,2022.10.28,875,ab,v,0.65,67,i,protected,2022,2017,6
gas_line,2022,2022.10.28,875,wa,s,1,132,i,protected,2022,2017,6
gas_line,2022,2022.10.28,875,wa,s,1,119,i,protected,2022,2017,6
gas_line,2022,2022.10.28,875,ro,s,0.6,101,i,protected,2022,2017,6
gas_line,2022,2022.10.28,875,ro,s,0.85,94,i,protected,2022,2017,6
gas_line,2022,2022.10.28,875,ba,s,1.15,96,i,protected,2022,2017,6
gas_line,2022,2022.10.31,876,rm,s,0.5,71,i,protected,2022,2017,6
gas_line,2022,2022.10.31,876,eh,v,1.15,147,i,protected,2022,2017,6
gas_line,2022,2022.10.31,876,ro,s,0.65,91,i,protected,2022,2017,6
gas_line,2022,2022.10.31,876,ro,s,0.25,51,i,protected,2022,2017,6
gas_line,2022,2022.10.31,876,ro,s,0.6,67,i,protected,2022,2017,6
gas_line,2022,2022.10.31,876,ro,s,0.85,84,i,protected,2022,2017,6
gas_line,2022,2022.10.31,877,ab,v,1,77.5,i,protected,2022,2017,6
gas_line,2022,2022.10.31,877,ab,v,1,100,i,protected,2022,2017,6
gas_line,2022,2022.10.31,877,ab,v,0.75,95,i,protected,2022,2017,6
gas_line,2022,2022.10.31,877,ab,v,0.85,89,i,protected,2022,2017,6
gas_line,2022,2022.10.31,877,ro,s,0.75,89,i,protected,2022,2017,6
gas_line,2022,2022.11.03,878,rm,s,0.5,72,i,protected,2022,2017,6
gas_line,2022,2022.11.03,878,wa,s,1.25,130,i,protected,2022,2017,6
gas_line,2022,2022.11.03,878,wa,s,1.35,151,i,protected,2022,2017,6
gas_line,2022,2022.11.03,878,wa,s,1.5,146,i,protected,2022,2017,6
gas_line,2022,2022.11.03,878,eh,s,1.1,120,i,protected,2022,2017,6
gas_line,2022,2022.11.03,878,ro,s,0.75,110,i,protected,2022,2017,6
gas_line,2022,2022.11.03,879,ab,v,0.65,86,i,protected,2022,2017,6
gas_line,2022,2022.11.03,879,wa,s,1,92.5,i,protected,2022,2017,6
gas_line,2022,2022.11.03,879,eh,v,0.75,107,i,protected,2022,2017,6
gas_line,2022,2022.11.03,879,ro,s,0.5,76.5,i,protected,2022,2017,6
gas_line,2022,2022.11.03,879,933,s,0.5,76,i,protected,2022,2017,6
recknagel,2022,2022.10.07,135,rm,s,0.12,24,p,protected,2022,2020,3
recknagel,2022,2022.10.07,135,ab,v,0.75,47,p,protected,2022,2020,3
recknagel,2022,2022.10.07,135,wa,s,0.25,23,p,protected,2022,2020,3
recknagel,2022,2022.10.07,135,eh,v,1.15,128,p,protected,2022,2020,3
recknagel,2022,2022.10.07,135,ro,s,0.25,46.5,p,protected,2022,2020,3
recknagel,2022,2022.10.07,135,ro,s,0.25,31,p,protected,2022,2020,3
recknagel,2022,2022.10.07,136,rm,s,0.25,35,p,protected,2022,2020,3
recknagel,2022,2022.10.07,136,rm,s,0.2,39,p,protected,2022,2020,3
recknagel,2022,2022.10.07,136,rm,s,0.2,39,p,protected,2022,2020,3
recknagel,2022,2022.10.07,136,ro,s,0.35,48,p,protected,2022,2020,3
recknagel,2022,2022.10.07,136,ro,s,0.5,50,p,protected,2022,2020,3
recknagel,2022,2022.10.07,136,ro,s,0.35,50,p,protected,2022,2020,3
recknagel,2022,2022.10.07,137,ab,v,0.35,54,p,protected,2022,2020,3
recknagel,2022,2022.10.07,137,ab,v,1,59,p,protected,2022,2020,3
recknagel,2022,2022.10.07,137,bc,s,0.65,62.5,p,protected,2022,2020,3
recknagel,2022,2022.10.07,137,ro,s,0.25,42.5,p,protected,2022,2020,3
recknagel,2022,2022.10.07,137,ro,s,0.35,44,p,protected,2022,2020,3
recknagel,2022,2022.10.07,138,rm,s,0.2,28.5,p,protected,2022,2020,3
recknagel,2022,2022.10.07,138,wa,s,1.1,78,p,protected,2022,2020,3
recknagel,2022,2022.10.07,138,wa,s,0.75,69.5,p,protected,2022,2020,3
recknagel,2022,2022.10.07,138,wa,s,0.6,74.5,p,protected,2022,2020,3
recknagel,2022,2022.10.07,138,ro,s,0.3,57,p,protected,2022,2020,3
recknagel,2022,2022.10.07,139,wa,s,0.5,48.5,p,protected,2022,2020,3
recknagel,2022,2022.10.07,139,ro,s,0.75,55,p,protected,2022,2020,3
recknagel,2022,2022.10.07,139,ro,s,0.35,54.5,p,protected,2022,2020,3
recknagel,2022,2022.10.07,139,ro,s,0.35,45,p,protected,2022,2020,3
recknagel,2022,2022.10.07,139,ba,s,0.5,37,p,protected,2022,2020,3
recknagel,2022,2022.10.07,140,rm,s,0.15,30,p,protected,2022,2020,3
recknagel,2022,2022.10.07,140,ro,s,0.2,34,p,protected,2022,2020,3
recknagel,2022,2022.10.07,140,ro,s,0.25,32,p,protected,2022,2020,3
recknagel,2022,2022.10.07,140,ro,s,0.2,26.5,p,protected,2022,2020,3
recknagel,2022,2022.10.07,141,rm,s,0.15,28,p,protected,2022,2020,3
recknagel,2022,2022.10.07,141,rm,s,0.25,24,p,protected,2022,2020,3
recknagel,2022,2022.10.07,141,rm,s,0.25,46,p,protected,2022,2020,3
recknagel,2022,2022.10.07,141,rm,s,0.2,33,p,protected,2022,2020,3
recknagel,2022,2022.10.07,141,eh,s,0.65,70,p,protected,2022,2020,3
recknagel,2022,2022.10.07,141,ba,s,0.5,30.5,p,protected,2022,2020,3
recknagel,2022,2022.10.07,142,rm,s,0.2,41,p,protected,2022,2020,3
recknagel,2022,2022.10.07,142,rm,s,0.2,33,p,protected,2022,2020,3
recknagel,2022,2022.10.07,142,rm,s,0.2,35,p,protected,2022,2020,3
recknagel,2022,2022.10.07,142,ro,s,0.35,41.5,p,protected,2022,2020,3
recknagel,2022,2022.10.07,142,ro,s,0.25,36,p,protected,2022,2020,3
recknagel,2022,2022.10.07,143,ab,v,0.25,40,p,protected,2022,2020,3
recknagel,2022,2022.10.07,143,ab,v,0.25,34,p,protected,2022,2020,3
recknagel,2022,2022.10.07,143,ab,v,0.35,26,p,protected,2022,2020,3
recknagel,2022,2022.10.07,143,eh,v,1.1,103,p,protected,2022,2020,3
recknagel,2022,2022.10.10,144,rm,s,0.25,36.5,p,protected,2022,2020,3
recknagel,2022,2022.10.10,144,eh,v,0.65,89,p,protected,2022,2020,3
recknagel,2022,2022.10.10,144,eh,v,0.65,75,p,protected,2022,2020,3
recknagel,2022,2022.10.10,144,ro,s,0.2,28.5,p,protected,2022,2020,3
recknagel,2022,2022.10.10,144,ba,s,0.6,41,p,protected,2022,2020,3
recknagel,2022,2022.10.10,145,ab,v,0.25,32,p,protected,2022,2020,3
recknagel,2022,2022.10.10,145,ab,v,0.2,36.5,p,protected,2022,2020,3
recknagel,2022,2022.10.10,145,ab,v,0.25,35,p,protected,2022,2020,3
recknagel,2022,2022.10.10,145,eh,v,0.65,89,p,protected,2022,2020,3
recknagel,2022,2022.10.10,146,rm,s,0.25,49,p,protected,2022,2020,3
recknagel,2022,2022.10.10,146,bh,s,0.25,41.5,p,protected,2022,2020,3
recknagel,2022,2022.10.10,146,bh,s,0.3,57,p,protected,2022,2020,3
recknagel,2022,2022.10.10,146,ro,s,0.5,49,p,protected,2022,2020,3
recknagel,2022,2022.10.10,146,ro,s,0.4,49.5,p,protected,2022,2020,3
recknagel,2022,2022.10.10,146,ba,s,0.5,50,p,protected,2022,2020,3
recknagel,2022,2022.10.10,147,wa,s,0.4,45,p,protected,2022,2020,3
recknagel,2022,2022.10.10,147,wa,s,1,75,p,protected,2022,2020,3
recknagel,2022,2022.10.10,147,wa,s,0.5,55,p,protected,2022,2020,3
recknagel,2022,2022.10.10,147,wa,s,0.4,52.5,p,protected,2022,2020,3
recknagel,2022,2022.10.10,147,ba,s,0.6,66,p,protected,2022,2020,3
recknagel,2022,2022.10.10,148,ab,v,0.25,42.5,p,protected,2022,2020,3
recknagel,2022,2022.10.10,148,eh,v,0.5,82,p,protected,2022,2020,3
recknagel,2022,2022.10.10,148,ro,s,0.25,44,p,protected,2022,2020,3
recknagel,2022,2022.10.10,148,ro,s,0.25,45.5,p,protected,2022,2020,3
recknagel,2022,2022.10.10,148,ro,s,0.3,56,p,protected,2022,2020,3
recknagel,2022,2022.10.10,148,ro,s,0.5,54,p,protected,2022,2020,3
recknagel,2022,2022.10.10,149,rm,s,0.25,61,p,protected,2022,2020,3
recknagel,2022,2022.10.10,149,ab,v,0.35,50,p,protected,2022,2020,3
recknagel,2022,2022.10.10,149,ab,v,0.75,65,p,protected,2022,2020,3
recknagel,2022,2022.10.10,149,ro,s,0.25,50,p,protected,2022,2020,3
recknagel,2022,2022.10.10,149,ro,s,0.3,53.5,p,protected,2022,2020,3
recknagel,2022,2022.10.10,149,ro,s,0.25,49,p,protected,2022,2020,3
recknagel,2022,2022.10.10,150,rm,s,0.2,34.5,p,protected,2022,2020,3
recknagel,2022,2022.10.10,150,ab,v,0.5,60,p,protected,2022,2020,3
recknagel,2022,2022.10.10,150,ro,s,0.3,57,p,protected,2022,2020,3
recknagel,2022,2022.10.10,150,ro,s,0.25,47.5,p,protected,2022,2020,3
recknagel,2022,2022.10.10,150,ro,s,0.25,54,p,protected,2022,2020,3
recknagel,2022,2022.10.10,151,wa,s,0.35,43,p,protected,2022,2020,3
recknagel,2022,2022.10.10,151,wa,s,0.5,53,p,protected,2022,2020,3
recknagel,2022,2022.10.10,151,eh,v,0.75,110,p,protected,2022,2020,3
recknagel,2022,2022.10.10,151,ro,s,0.35,44,p,protected,2022,2020,3
recknagel,2022,2022.10.10,151,ro,s,0.3,52,p,protected,2022,2020,3
recknagel,2022,2022.10.07,152,eh,v,0.6,82,p,protected,2022,2020,3
recknagel,2022,2022.10.07,152,bc,s,1,74.5,p,protected,2022,2020,3
recknagel,2022,2022.10.07,152,bc,s,0.5,59,p,protected,2022,2020,3
recknagel,2022,2022.10.07,152,ro,s,0.25,35.5,p,protected,2022,2020,3
recknagel,2022,2022.10.07,152,ro,s,0.5,53,p,protected,2022,2020,3
recknagel,2022,2022.10.11,153,eh,v,0.6,94,i,protected,2022,2020,3
recknagel,2022,2022.10.11,153,eh,s,0.5,96,i,protected,2022,2020,3
recknagel,2022,2022.10.11,153,ro,s,0.25,35.5,i,protected,2022,2020,3
recknagel,2022,2022.10.11,153,ro,s,0.25,38.5,i,protected,2022,2020,3
recknagel,2022,2022.10.11,153,ro,s,0.25,41,i,protected,2022,2020,3
recknagel,2022,2022.10.11,154,rm,s,0.25,43,i,protected,2022,2020,3
recknagel,2022,2022.10.11,154,rm,s,0.25,39.5,i,protected,2022,2020,3
recknagel,2022,2022.10.11,154,rm,s,0.2,34,i,protected,2022,2020,3
recknagel,2022,2022.10.11,154,eh,v,0.5,88,i,protected,2022,2020,3
recknagel,2022,2022.10.11,154,ba,s,1.1,62.5,i,protected,2022,2020,3
recknagel,2022,2022.10.11,155,rm,s,0.5,60,i,protected,2022,2020,3
recknagel,2022,2022.10.11,155,rm,s,0.25,45,i,protected,2022,2020,3
recknagel,2022,2022.10.11,155,rm,s,0.25,52,i,protected,2022,2020,3
recknagel,2022,2022.10.11,155,ro,s,0.35,42,i,protected,2022,2020,3
recknagel,2022,2022.10.11,156,rm,s,0.35,63,i,protected,2022,2020,3
recknagel,2022,2022.10.11,156,sm,s,0.2,29,i,protected,2022,2020,3
recknagel,2022,2022.10.11,156,sm,s,0.15,34,i,protected,2022,2020,3
recknagel,2022,2022.10.11,156,wa,s,0.75,59,i,protected,2022,2020,3
recknagel,2022,2022.10.11,156,wa,s,0.85,81,i,protected,2022,2020,3
recknagel,2022,2022.10.11,156,wa,s,1,75.5,i,protected,2022,2020,3
recknagel,2022,2022.10.11,156,bc,s,0.75,76,i,protected,2022,2020,3
recknagel,2022,2022.10.11,157,rm,s,0.5,58,i,protected,2022,2020,3
recknagel,2022,2022.10.11,157,rm,s,0.25,54,i,protected,2022,2020,3
recknagel,2022,2022.10.11,157,rm,s,0.35,56.5,i,protected,2022,2020,3
recknagel,2022,2022.10.11,157,rm,s,1,87,i,protected,2022,2020,3
recknagel,2022,2022.10.11,157,wa,s,0.65,62.5,i,protected,2022,2020,3
recknagel,2022,2022.10.11,157,bc,s,1,101.5,i,protected,2022,2020,3
recknagel,2022,2022.10.07,158,rm,s,0.12,21.5,i,protected,2022,2020,3
recknagel,2022,2022.10.07,158,rm,s,0.2,31,i,protected,2022,2020,3
recknagel,2022,2022.10.07,158,ab,v,0.2,43,i,protected,2022,2020,3
recknagel,2022,2022.10.07,158,ro,s,0.25,37.5,i,protected,2022,2020,3
recknagel,2022,2022.10.07,158,ro,s,0.25,41.5,i,protected,2022,2020,3
recknagel,2022,2022.10.07,158,ro,s,0.35,36,i,protected,2022,2020,3
recknagel,2022,2022.10.11,159,rm,s,0.2,32.5,i,protected,2022,2020,3
recknagel,2022,2022.10.11,159,eh,v,0.5,92,i,protected,2022,2020,3
recknagel,2022,2022.10.11,159,ro,s,0.5,39.5,i,protected,2022,2020,3
recknagel,2022,2022.10.11,159,ro,s,0.35,41,i,protected,2022,2020,3
recknagel,2022,2022.10.11,159,ro,s,0.35,40.5,i,protected,2022,2020,3
recknagel,2022,2022.10.11,160,rm,s,0.2,34,i,protected,2022,2020,3
recknagel,2022,2022.10.11,160,sm,s,0.15,21,i,protected,2022,2020,3
recknagel,2022,2022.10.11,160,wa,s,0.4,53,i,protected,2022,2020,3
recknagel,2022,2022.10.11,160,ro,s,0.35,48,i,protected,2022,2020,3
recknagel,2022,2022.10.11,160,ro,s,0.4,50,i,protected,2022,2020,3
recknagel,2022,2022.10.11,161,ab,v,0.25,39,i,protected,2022,2020,3
recknagel,2022,2022.10.11,161,wa,s,0.65,48,i,protected,2022,2020,3
recknagel,2022,2022.10.11,161,wa,s,0.3,37.5,i,protected,2022,2020,3
recknagel,2022,2022.10.11,161,ro,s,0.2,35,i,protected,2022,2020,3
recknagel,2022,2022.10.11,161,ro,s,0.2,40,i,protected,2022,2020,3
recknagel,2022,2022.10.11,162,rm,s,0.35,54,i,protected,2022,2020,3
recknagel,2022,2022.10.11,162,rm,s,0.5,56.5,i,protected,2022,2020,3
recknagel,2022,2022.10.11,162,ab,v,0.75,63,i,protected,2022,2020,3
recknagel,2022,2022.10.11,162,wa,s,0.65,58.5,i,protected,2022,2020,3
recknagel,2022,2022.10.11,162,wa,s,1.1,77,i,protected,2022,2020,3
recknagel,2022,2022.10.11,163,rm,s,0.35,44,i,protected,2022,2020,3
recknagel,2022,2022.10.11,163,wa,s,0.65,63.5,i,protected,2022,2020,3
recknagel,2022,2022.10.11,163,bc,s,0.75,76.5,i,protected,2022,2020,3
recknagel,2022,2022.10.11,163,ro,s,0.5,39,i,protected,2022,2020,3
recknagel,2022,2022.10.11,163,ro,s,0.5,43.5,i,protected,2022,2020,3
recknagel,2022,2022.10.11,163,ro,s,0.5,58,i,protected,2022,2020,3
recknagel,2022,2022.10.07,164,rm,s,0.25,50,i,protected,2022,2020,3
recknagel,2022,2022.10.07,164,rm,s,0.3,43,i,protected,2022,2020,3
recknagel,2022,2022.10.07,164,ro,s,0.25,37,i,protected,2022,2020,3
recknagel,2022,2022.10.07,164,ro,s,0.2,41,i,protected,2022,2020,3
recknagel,2022,2022.10.07,164,ro,s,0.2,34,i,protected,2022,2020,3
recknagel,2022,2022.10.10,165,rm,s,0.25,54,i,protected,2022,2020,3
recknagel,2022,2022.10.10,165,rm,s,0.15,28,i,protected,2022,2020,3
recknagel,2022,2022.10.10,165,eh,v,1,122,i,protected,2022,2020,3
recknagel,2022,2022.10.10,165,ro,s,0.25,47,i,protected,2022,2020,3
recknagel,2022,2022.10.10,165,ro,s,0.25,45,i,protected,2022,2020,3
recknagel,2022,2022.10.10,165,ro,s,0.2,53.5,i,protected,2022,2020,3
recknagel,2022,2022.10.11,166,rm,s,0.25,36.5,i,protected,2022,2020,3
recknagel,2022,2022.10.11,166,rm,s,0.2,36,i,protected,2022,2020,3
recknagel,2022,2022.10.11,166,rm,s,0.25,53,i,protected,2022,2020,3
recknagel,2022,2022.10.11,166,eh,v,0.6,90,i,protected,2022,2020,3
recknagel,2022,2022.10.11,166,ro,s,0.3,43,i,protected,2022,2020,3
recknagel,2022,2022.10.11,166,ro,s,0.2,37,i,protected,2022,2020,3
recknagel,2022,2022.10.11,167,rm,s,0.35,40,i,protected,2022,2020,3
recknagel,2022,2022.10.11,167,sm,s,0.15,22,i,protected,2022,2020,3
recknagel,2022,2022.10.11,167,ab,v,0.5,35,i,protected,2022,2020,3
recknagel,2022,2022.10.11,167,ab,v,0.25,34,i,protected,2022,2020,3
recknagel,2022,2022.10.11,167,ba,s,1,60.5,i,protected,2022,2020,3
recknagel,2022,2022.10.11,168,rm,s,0.3,51,i,protected,2022,2020,3
recknagel,2022,2022.10.11,168,rm,s,0.25,54.5,i,protected,2022,2020,3
recknagel,2022,2022.10.11,168,rm,s,0.25,47,i,protected,2022,2020,3
recknagel,2022,2022.10.11,168,wa,s,0.5,65.5,i,protected,2022,2020,3
recknagel,2022,2022.10.11,168,eh,s,0.75,107,i,protected,2022,2020,3
recknagel,2022,2022.10.11,168,ba,s,1.25,79,i,protected,2022,2020,3
recknagel,2022,2022.10.10,169,rm,s,0.4,56,i,protected,2022,2020,3
recknagel,2022,2022.10.10,169,rm,s,0.25,57,i,protected,2022,2020,3
recknagel,2022,2022.10.10,169,rm,s,0.25,58,i,protected,2022,2020,3
recknagel,2022,2022.10.10,169,rm,s,0.5,61,i,protected,2022,2020,3
recknagel,2022,2022.10.10,169,wa,s,0.75,69.5,i,protected,2022,2020,3
recknagel,2022,2022.10.10,169,bc,s,0.65,74,i,protected,2022,2020,3
recknagel,2022,2022.10.10,170,rm,s,0.25,45,i,protected,2022,2020,3
recknagel,2022,2022.10.10,170,rm,s,0.6,84,i,protected,2022,2020,3
recknagel,2022,2022.10.10,170,rm,s,0.6,86,i,protected,2022,2020,3
recknagel,2022,2022.10.10,170,rm,s,0.75,82,i,protected,2022,2020,3
recknagel,2022,2022.10.10,170,sm,s,0.12,32,i,protected,2022,2020,3
recknagel,2022,2022.10.10,170,ab,v,0.2,39.5,i,protected,2022,2020,3
recknagel,2022,2022.10.10,171,bh,s,0.25,44.5,i,protected,2022,2020,3
recknagel,2022,2022.10.10,171,eh,v,0.65,90,i,protected,2022,2020,3
recknagel,2022,2022.10.10,171,eh,v,1,115,i,protected,2022,2020,3
recknagel,2022,2022.10.10,171,ro,s,0.35,44,i,protected,2022,2020,3
recknagel,2022,2022.10.10,171,ba,s,0.6,49,i,protected,2022,2020,3
recknagel,2022,2022.10.10,172,rm,s,1,75,i,protected,2022,2020,3
recknagel,2022,2022.10.10,172,wa,s,0.5,52,i,protected,2022,2020,3
recknagel,2022,2022.10.10,172,wa,s,0.5,50,i,protected,2022,2020,3
recknagel,2022,2022.10.10,172,eh,v,1,112,i,protected,2022,2020,3
recknagel,2022,2022.10.10,172,ro,s,0.25,37,i,protected,2022,2020,3
recknagel,2022,2022.10.05,409,ab,v,0.15,24,c,control,2022,2020,3
recknagel,2022,2022.10.05,409,ab,v,0.2,24,c,control,2022,2020,3
recknagel,2022,2022.10.05,409,ab,v,0.2,34,c,control,2022,2020,3
recknagel,2022,2022.10.05,409,wa,s,0.15,11,c,control,2022,2020,3
recknagel,2022,2022.10.05,409,eh,s,0.5,62,c,control,2022,2020,3
recknagel,2022,2022.10.05,409,ro,s,0.12,10,c,control,2022,2020,3
recknagel,2022,2022.10.05,410,ab,v,0.5,48,c,control,2022,2020,3
recknagel,2022,2022.10.05,410,ab,v,0.5,40.5,c,control,2022,2020,3
recknagel,2022,2022.10.05,410,ab,v,0.25,38,c,control,2022,2020,3
recknagel,2022,2022.10.05,410,eh,v,0.25,59,c,control,2022,2020,3
recknagel,2022,2022.10.05,411,rm,s,0.11,8,c,control,2022,2020,3
recknagel,2022,2022.10.05,411,ab,v,0.2,24.5,c,control,2022,2020,3
recknagel,2022,2022.10.05,411,ro,s,0.2,20,c,control,2022,2020,3
recknagel,2022,2022.10.05,411,ro,s,0.15,18.5,c,control,2022,2020,3
recknagel,2022,2022.10.05,411,ro,s,0.15,13,c,control,2022,2020,3
recknagel,2022,2022.10.05,412,ab,v,0.25,33,c,control,2022,2020,3
recknagel,2022,2022.10.05,412,ab,v,0.35,32,c,control,2022,2020,3
recknagel,2022,2022.10.05,412,ab,v,0.5,39,c,control,2022,2020,3
recknagel,2022,2022.10.05,412,ro,s,0.15,11,c,control,2022,2020,3
recknagel,2022,2022.10.05,413,rm,s,0.11,8,c,control,2022,2020,3
recknagel,2022,2022.10.05,413,ab,v,0.4,30,c,control,2022,2020,3
recknagel,2022,2022.10.05,413,ro,s,0.12,12,c,control,2022,2020,3
recknagel,2022,2022.10.05,413,ro,s,0.12,10,c,control,2022,2020,3
recknagel,2022,2022.10.05,414,ro,s,0.12,14,c,control,2022,2020,3
recknagel,2022,2022.10.05,414,ro,s,0.2,20,c,control,2022,2020,3
recknagel,2022,2022.10.05,414,ro,s,0.12,15.5,c,control,2022,2020,3
recknagel,2022,2022.10.05,414,ro,s,0.2,12.5,c,control,2022,2020,3
recknagel,2022,2022.10.05,415,rm,s,0.15,14.5,c,control,2022,2020,3
recknagel,2022,2022.10.05,415,bh,s,0.15,11,c,control,2022,2020,3
recknagel,2022,2022.10.05,415,ab,v,0.5,42,c,control,2022,2020,3
recknagel,2022,2022.10.05,415,wa,s,0.2,18.5,c,control,2022,2020,3
recknagel,2022,2022.10.05,415,wa,s,0.15,15,c,control,2022,2020,3
recknagel,2022,2022.10.05,416,ab,v,0.5,43,c,control,2022,2020,3
recknagel,2022,2022.10.05,416,ab,v,0.75,43,c,control,2022,2020,3
recknagel,2022,2022.10.05,416,ab,v,0.25,35,c,control,2022,2020,3
recknagel,2022,2022.10.05,416,ab,v,0.35,30,c,control,2022,2020,3
recknagel,2022,2022.10.06,433,rm,s,0.11,19,c,control,2022,2020,3
recknagel,2022,2022.10.06,433,bh,s,0.12,12,c,control,2022,2020,3
