harvest,year,date,location,point,spp,origin,basal2019,height
gas_line,2018,2020.04.22,interior,877,ab,t,0.5,10
gas_line,2018,2020.04.14,perimeter,803,ab,t,0.25,9
gas_line,2018,2020.04.16,perimeter,828,ab,t,0.2,6
gas_line,2018,2020.04.16,perimeter,825,ab,t,0.4,19
gas_line,2018,2020.04.20,interior,875,ab,t,0.3,9
gas_line,2018,2020.05.04,interior,849,ab,t,0.25,22
gas_line,2018,2020.04.06,interior,863,ab,t,0.25,11.5
gas_line,2018,2020.04.17,perimeter,820,ab,t,0.5,24
gas_line,2018,2020.04.20,interior,873,ab,t,0.15,7
gas_line,2018,2020.04.17,perimeter,820,ab,t,0.2,10
gas_line,2018,2020.04.15,perimeter,805,ab,t,0.6,28.5
gas_line,2018,2020.04.22,interior,879,ab,t,0.6,12
gas_line,2018,2020.05.04,interior,845,ab,t,0.35,18
gas_line,2018,2020.04.15,perimeter,804,ab,t,0.25,11
gas_line,2018,2020.05.06,interior,866,ab,t,0.5,9.5
gas_line,2018,2020.04.14,interior,841,ab,t,2,53
gas_line,2018,2020.05.04,interior,845,ab,t,0.25,13.5
gas_line,2018,2020.04.16,perimeter,831,ab,t,0.5,12
gas_line,2018,2020.04.16,perimeter,827,ab,t,0.25,11
gas_line,2018,2020.04.06,interior,865,ab,t,0.25,16
gas_line,2018,2020.04.16,perimeter,827,ab,t,0.5,10.5
gas_line,2018,2020.04.15,perimeter,809,ab,t,0.6,13
gas_line,2018,2020.04.17,perimeter,822,ab,t,0.5,17
gas_line,2018,2020.04.15,perimeter,808,ab,t,0.4,19
gas_line,2018,2020.04.20,interior,867,ab,t,0.3,14.5
gas_line,2018,2020.04.06,interior,865,ab,t,0.5,15
gas_line,2018,2020.04.15,perimeter,807,ab,t,0.75,17
gas_line,2018,2020.04.16,perimeter,829,ab,t,0.5,16.5
gas_line,2018,2020.04.16,perimeter,825,ab,t,0.4,19.5
gas_line,2018,2020.05.06,interior,866,ab,t,0.75,17
gas_line,2018,2020.04.16,perimeter,831,ab,t,0.75,18
gas_line,2018,2020.04.15,perimeter,809,ab,t,0.75,24
gas_line,2018,2020.04.17,perimeter,821,ab,t,0.6,22
gas_line,2018,2020.04.15,perimeter,807,ab,t,0.6,35
gas_line,2018,2020.05.08,interior,855,ab,t,0.75,25
gas_line,2018,2020.04.14,interior,840,ab,t,0.5,18
gas_line,2018,2020.05.04,interior,849,ab,t,1,43.5
gas_line,2018,2020.04.16,perimeter,832,wa,t,0.75,45.5
gas_line,2018,2020.04.16,perimeter,828,wa,t,1,48
gas_line,2018,2020.04.15,perimeter,809,wa,t,0.75,29
gas_line,2018,2020.04.06,interior,857,wa,t,0.75,36
gas_line,2018,2020.04.14,interior,843,wa,t,0.75,50
gas_line,2018,2020.04.20,interior,873,wa,t,1.1,30
gas_line,2018,2020.04.23,interior,858,wa,t,1,38
gas_line,2018,2020.05.04,interior,849,wa,t,1,38
gas_line,2018,2020.04.20,perimeter,814,wa,t,1.1,62
gas_line,2018,2020.04.15,perimeter,804,wa,t,1.2,53
gas_line,2018,2020.04.16,perimeter,828,wa,t,1.1,66
gas_line,2018,2020.04.20,perimeter,814,wa,t,1.2,60
gas_line,2018,2020.04.14,perimeter,801,bc,t,1,76.5
gas_line,2018,2020.05.04,interior,847,bc,t,0.25,34
gas_line,2018,2020.05.08,interior,851,bc,t,1,51.5
gas_line,2018,2020.04.14,interior,842,bc,t,1.2,67
gas_line,2018,2020.04.16,perimeter,826,ro,t,0.8,36
gas_line,2018,2020.04.22,interior,872,ro,t,0.2,15.5
gas_line,2018,2020.04.16,perimeter,830,ro,t,1,47
gas_line,2018,2020.04.08,interior,838,ro,t,0.8,24
gas_line,2018,2020.04.16,perimeter,827,ro,t,1,30
gas_line,2018,2020.04.16,perimeter,830,ro,t,1.1,70
gas_line,2018,2020.04.16,perimeter,830,ro,t,1.5,70.5
gas_line,2018,2020.04.23,interior,856,ba,t,2,88
red_pine,2018,2020.05.26,perimeter,882,rm,t,0.9,45.5
red_pine,2018,2020.05.28,interior,347,rm,t,0.7,35.5
red_pine,2018,2020.05.28,interior,348,rm,t,0.6,41.5
red_pine,2018,2020.06.09,perimeter,891,rm,t,0.75,45.5
red_pine,2018,2020.06.01,interior,335,rm,t,0.4,23
red_pine,2018,2020.06.01,perimeter,884,rm,t,1,48
red_pine,2018,2020.06.09,perimeter,892,rm,t,3.7,32.5
red_pine,2018,2020.06.09,interior,342,rm,t,0.5,26
red_pine,2018,2020.05.26,perimeter,881,rm,t,0.75,82
red_pine,2018,2020.06.01,interior,336,rm,t,1.25,83.5
red_pine,2018,2020.06.09,perimeter,890,rm,t,0.6,32.5
red_pine,2018,2020.06.08,perimeter,888,rm,t,0.8,41.5
red_pine,2018,2020.06.08,perimeter,887,rm,t,1,78
red_pine,2018,2020.06.09,interior,344,rm,t,0.7,49
red_pine,2018,2020.06.08,perimeter,888,rm,t,0.7,49.5
red_pine,2018,2020.06.01,interior,335,sm,t,0.2,11
red_pine,2018,2020.06.08,perimeter,886,sm,t,0.5,26
red_pine,2018,2020.06.08,perimeter,888,ab,t,0.25,5
red_pine,2018,2020.06.09,interior,342,ab,t,0.4,-0.5
red_pine,2018,2020.06.09,perimeter,891,ab,t,0.3,14
red_pine,2018,2020.06.09,perimeter,892,ab,t,0.6,17
red_pine,2018,2020.05.28,interior,348,ab,t,0.25,9
red_pine,2018,2020.06.08,perimeter,888,ab,t,0.2,8.5
red_pine,2018,2020.05.28,interior,345,ab,t,0.65,10.5
red_pine,2018,2020.06.08,perimeter,887,ab,t,1,27
red_pine,2018,2020.06.09,interior,344,ab,t,0.6,16.5
red_pine,2018,2020.05.26,perimeter,880,wa,t,0.4,18
red_pine,2018,2020.06.08,perimeter,887,ro,t,0.6,25.5
red_pine,2018,2020.06.01,perimeter,883,ro,t,0.5,38
wedge,2018,2020.06.23,perimeter,975,rm,t,0.8,50
wedge,2018,2020.06.29,interior,374,rm,t,0.95,38
wedge,2018,2020.06.25,perimeter,969,rm,t,0.7,34.5
wedge,2018,2020.06.29,interior,374,rm,t,0.9,45.5
wedge,2018,2020.06.23,perimeter,968,rm,t,0.7,74
wedge,2018,2020.06.29,perimeter,973,sm,t,0.3,21
wedge,2018,2020.06.29,perimeter,973,sm,t,0.45,21
wedge,2018,2020.06.26,interior,378,sm,t,0.7,37
wedge,2018,2020.06.26,interior,379,sm,t,0.7,35
wedge,2018,2020.06.23,interior,374,ab,t,0.15,10
wedge,2018,2020.06.29,interior,371,ab,t,0.25,9.5
wedge,2018,2020.06.29,interior,371,ab,t,0.25,6
wedge,2018,2020.06.23,interior,381,ab,t,0.7,8.5
wedge,2018,2020.06.26,interior,375,ab,t,0.2,6.5
wedge,2018,2020.06.25,perimeter,970,ab,t,0.25,9.5
wedge,2018,2020.06.29,perimeter,973,ab,t,0.15,8
wedge,2018,2020.06.25,interior,383,ba,t,1.6,80
wedge,2018,2020.06.26,interior,379,ba,t,1.25,62
wedge,2018,2020.06.23,perimeter,968,ba,t,1.75,100
wedge,2018,2020.06.26,perimeter,971,ba,t,1.1,53.5
boot,2017,2020.06.19,interior,358,ab,r,0.25,0
boot,2017,2020.06.19,perimeter,953,ab,r,0.5,5
boot,2017,2020.06.16,interior,350,ab,r,1,25.5
boot,2017,2020.06.16,interior,350,ab,r,1,30
boot,2017,2020.06.17,perimeter,950,ab,r,0.6,3.5
boot,2017,2020.06.12,perimeter,954,ab,r,0.5,4
boot,2017,2020.06.17,perimeter,950,ab,r,1,24.5
boot,2017,2020.06.16,interior,350,ab,r,0.3,10.5
boot,2017,2020.06.15,interior,369,ab,r,1.5,43
boot,2017,2020.06.17,perimeter,951,ab,r,0.65,22.5
boot,2017,2020.06.22,interior,360,ab,r,0.9,6
gas_line,2017,2020.07.10,control,742,ab,r,0.25,0
gas_line,2017,2020.07.13,control,737,ab,r,0.3,9
gas_line,2017,2020.07.10,control,744,ab,r,0.2,0
gas_line,2017,2020.07.13,control,741,ab,r,0.25,2
gas_line,2017,2020.07.14,control,734,ab,r,0.25,6
gas_line,2017,2020.07.13,control,740,ab,r,0.4,2.5
gas_line,2017,2020.07.14,control,730,ab,r,0.6,6
gas_line,2017,2020.07.13,control,741,ab,r,0.25,2
gas_line,2017,2020.07.10,control,743,ab,r,0.45,0
gas_line,2017,2020.07.14,control,729,ab,r,0.25,11.5
gas_line,2017,2020.07.14,control,738,ab,r,0.65,0
gas_line,2017,2020.07.13,control,740,ab,r,0.5,6.5
gas_line,2017,2020.07.14,control,730,ab,r,0.65,5.5
red_pine,2017,2020.07.15,control,773,ab,r,0.8,32
red_pine,2017,2020.07.17,control,764,ab,r,0.4,4.5
red_pine,2017,2020.07.14,control,770,ab,r,0.2,7
red_pine,2017,2020.07.16,control,755,ab,r,0.2,3.5
red_pine,2017,2020.07.16,control,758,ab,r,0.2,6
red_pine,2017,2020.07.16,control,757,ab,r,0.5,11
red_pine,2017,2020.07.14,control,769,ab,r,0.4,5.5
red_pine,2017,2020.07.16,control,753,ab,r,0.4,5.5
red_pine,2017,2020.07.16,control,762,ab,r,0.4,2.5
red_pine,2017,2020.07.14,control,767,ab,r,0.25,0
red_pine,2017,2020.07.16,control,753,ab,r,0.35,0
red_pine,2017,2020.07.15,control,772,ab,r,0.35,4.5
red_pine,2017,2020.07.15,control,773,ab,r,1.1,42
red_pine,2017,2020.07.14,control,767,ab,r,0.4,9
red_pine,2017,2020.07.16,control,754,ab,r,0.5,0
red_pine,2017,2020.07.16,control,762,ab,r,0.5,9.5
red_pine,2017,2020.07.16,control,756,ab,r,0.2,3.5
red_pine,2017,2020.07.16,control,752,ab,r,0.3,0
red_pine,2017,2020.07.16,control,763,ab,r,0.75,17
red_pine,2017,2020.07.16,control,759,ab,r,0.65,22
wedge_boot,2017,2020.07.09,control,399,ab,r,0.3,8
wedge_boot,2017,2020.07.07,control,709,ab,r,0.6,27
wedge_boot,2017,2020.06.29,control,392,ab,r,0.7,17
wedge_boot,2017,2020.07.07,control,395,ab,r,1,23
wedge_boot,2017,2020.07.07,control,705,ab,r,0.2,7
wedge_boot,2017,2020.07.09,control,400,ab,r,0.25,7
wedge_boot,2017,2020.07.09,control,702,ab,r,0.75,35
wedge_boot,2017,2020.07.07,control,705,ab,r,0.25,6
wedge_boot,2017,2020.07.09,control,710,ab,r,0.25,13
wedge_boot,2017,2020.07.09,control,712,ab,r,1,72
wedge_boot,2017,2020.07.09,control,701,ab,r,0.25,4.5
wedge_boot,2017,2020.07.09,control,701,ab,r,0.45,12
wedge_boot,2017,2020.07.09,control,701,ab,r,0.85,21.5
wedge_boot,2017,2020.07.09,control,702,ab,r,0.5,12.5
wedge_boot,2017,2020.07.09,control,710,ab,r,0.5,21
wedge_boot,2017,2020.06.29,control,391,ab,r,0.9,37.5
wedge_boot,2017,2020.07.07,control,395,ab,r,0.9,18
wedge_boot,2017,2020.07.09,control,712,ab,r,0.6,37
wedge_boot,2017,2020.07.07,control,708,ab,r,0.8,23
wedge_boot,2017,2020.07.09,control,400,ab,r,0.45,17
wedge_boot,2017,2020.07.07,control,709,ab,r,0.75,28
wedge_boot,2017,2020.07.07,control,709,ab,r,0.8,26
wedge_boot,2017,2020.07.06,control,947,ab,r,1,60
gas_line,2017,2020.04.22,interior,877,rm,r,0.6,12.5
gas_line,2017,2020.04.16,perimeter,832,rm,r,1.25,71
gas_line,2017,2020.04.16,perimeter,832,rm,r,0.6,21.5
gas_line,2017,2020.04.16,perimeter,831,rm,r,1,41
gas_line,2017,2020.04.15,perimeter,807,sm,r,0.4,11
gas_line,2017,2020.05.04,interior,844,sm,r,0.3,6.5
gas_line,2017,2020.04.17,perimeter,819,svb,r,0.4,32.5
gas_line,2017,2020.04.20,perimeter,816,svb,r,0.3,30.5
gas_line,2017,2020.04.20,interior,876,ab,r,0.2,1.5
gas_line,2017,2020.04.15,perimeter,811,ab,r,1,27
gas_line,2017,2020.05.08,interior,855,ab,r,0.5,18.5
gas_line,2017,2020.04.14,interior,842,ab,r,1,60
gas_line,2017,2020.05.06,interior,866,ab,r,0.2,0
gas_line,2017,2020.04.17,perimeter,819,ab,r,0.5,16
gas_line,2017,2020.04.17,perimeter,819,ab,r,0.4,5
gas_line,2017,2020.04.22,interior,869,ab,r,0.3,12.5
gas_line,2017,2020.04.14,perimeter,803,ab,r,0.5,12.25
gas_line,2017,2020.04.15,perimeter,810,ab,r,1.25,36
gas_line,2017,2020.04.17,perimeter,821,ab,r,0.6,29
gas_line,2017,2020.04.23,interior,856,ab,r,0.25,3.5
gas_line,2017,2020.04.17,perimeter,819,ab,r,0.5,9
gas_line,2017,2020.04.17,perimeter,817,ab,r,0.3,4
gas_line,2017,2020.04.22,interior,878,ab,r,0.5,7
gas_line,2017,2020.04.22,interior,871,ab,r,0.25,5.5
gas_line,2017,2020.04.15,perimeter,806,ab,r,0.6,19.5
gas_line,2017,2020.05.04,interior,854,ab,r,0.5,2.5
gas_line,2017,2020.04.16,perimeter,828,ab,r,0.25,2
gas_line,2017,2020.04.22,interior,871,ab,r,0.5,7.5
gas_line,2017,2020.05.08,interior,855,ab,r,1.1,29.5
gas_line,2017,2020.05.08,interior,855,ab,r,0.6,12.5
gas_line,2017,2020.04.15,perimeter,812,ab,r,0.75,6
gas_line,2017,2020.04.15,perimeter,811,ab,r,0.75,5
gas_line,2017,2020.04.15,perimeter,805,ab,r,0.5,1
gas_line,2017,2020.04.15,perimeter,812,ab,r,0.3,3
gas_line,2017,2020.04.15,perimeter,811,ab,r,1,-1.5
gas_line,2017,2020.04.15,perimeter,811,ab,r,0.75,10.5
gas_line,2017,2020.04.20,interior,873,wa,r,0.2,6
gas_line,2017,2020.04.16,perimeter,835,wa,r,0.75,11
gas_line,2017,2020.04.16,perimeter,835,bl,r,1,19
gas_line,2017,2020.05.04,interior,844,ba,r,1,11.5
red_pine,2017,2020.05.26,perimeter,880,ab,r,0.4,3
red_pine,2017,2020.06.09,interior,343,ab,r,0.2,1.5
red_pine,2017,2020.06.01,perimeter,883,ab,r,0.25,5.5
red_pine,2017,2020.05.26,interior,341,ab,r,0.25,2
red_pine,2017,2020.06.08,perimeter,889,ab,r,0.15,0
red_pine,2017,2020.05.26,perimeter,881,ab,r,0.25,8
red_pine,2017,2020.05.28,interior,347,ab,r,0.15,0
red_pine,2017,2020.06.09,interior,343,ab,r,0.25,0
red_pine,2017,2020.05.28,interior,347,ab,r,0.15,-0.5
red_pine,2017,2020.06.09,interior,342,ab,r,0.4,0
wedge,2017,2020.06.23,perimeter,967,sb,r,0.2,0
wedge,2017,2020.06.29,interior,371,ab,r,0.5,11.5
wedge,2017,2020.06.23,perimeter,967,ab,r,0.25,9
wedge,2017,2020.06.23,perimeter,975,ab,r,0.5,18.5
wedge,2017,2020.06.23,perimeter,975,ab,r,0.25,10
wedge,2017,2020.06.23,perimeter,968,ab,r,0.9,34
wedge,2017,2020.06.25,perimeter,969,ab,r,0.1,0
wedge,2017,2020.06.25,interior,382,ab,r,0.25,14.5
wedge,2017,2020.06.25,perimeter,969,ab,r,0.1,0
wedge,2017,2020.06.26,interior,375,ab,r,0.2,4
wedge,2017,2020.06.23,perimeter,975,ab,r,0.3,6
wedge,2017,2020.06.23,interior,377,ab,r,0.7,17.5
wedge,2017,2020.06.23,interior,373,ab,r,0.7,4.5
wedge,2017,2020.06.23,interior,373,ab,r,0.5,5
wedge,2017,2020.06.23,interior,377,ab,r,0.25,9
wedge,2017,2020.06.29,interior,374,ab,r,0.25,8.5
wedge,2017,2020.06.23,interior,373,ab,r,0.5,0
wedge,2017,2020.06.26,interior,375,ab,r,0.25,3.5
wedge,2017,2020.06.29,perimeter,973,ab,r,0.25,6.5
wedge,2017,2020.06.23,interior,373,ab,r,0.5,6
red_pine,2017,2020.07.15,control,774,wo,r,0.25,5.5
boot,2017,2020.06.19,interior,358,rm,s,0.15,0
boot,2017,2020.06.22,interior,364,rm,s,0.15,3
boot,2017,2020.06.15,interior,363,rm,s,0.15,0
boot,2017,2020.06.22,interior,364,rm,s,0.2,2
boot,2017,2020.06.16,interior,350,rm,s,0.25,7.5
boot,2017,2020.06.16,perimeter,965,sm,s,0.2,7.5
boot,2017,2020.06.15,interior,362,sm,s,0.1,1
boot,2017,2020.06.22,interior,354,sb,s,0.2,0
boot,2017,2020.06.17,perimeter,950,sb,s,0.15,0
boot,2017,2020.06.12,perimeter,956,sb,s,0.35,6.5
boot,2017,2020.06.12,perimeter,955,sb,s,0.25,0
boot,2017,2020.06.16,interior,355,sb,s,0.6,7
boot,2017,2020.06.22,interior,364,sb,s,0.2,0
boot,2017,2020.06.19,perimeter,952,sb,s,0.25,7.5
boot,2017,2020.06.16,perimeter,963,sb,s,0.25,0
boot,2017,2020.06.15,interior,369,sb,s,0.5,6
boot,2017,2020.06.22,perimeter,960,sb,s,0.15,0
boot,2017,2020.06.17,interior,353,sb,s,0.2,6
boot,2017,2020.06.12,interior,366,sb,s,0.35,12
boot,2017,2020.06.12,perimeter,956,sb,s,0.35,10
boot,2017,2020.06.22,interior,360,sb,s,0.45,0
boot,2017,2020.06.22,interior,357,sb,s,0.2,0
boot,2017,2020.06.15,perimeter,958,sb,s,0.2,3
boot,2017,2020.06.17,interior,353,sb,s,0.2,5
boot,2017,2020.06.12,interior,366,sb,s,0.35,1.5
boot,2017,2020.06.12,perimeter,957,sb,s,0.2,0.5
boot,2017,2020.06.15,perimeter,958,sb,s,0.2,5
boot,2017,2020.06.17,perimeter,951,sb,s,0.6,6
boot,2017,2020.06.22,perimeter,961,sb,s,0.3,0
boot,2017,2020.06.16,perimeter,964,sb,s,0.25,1
boot,2017,2020.06.22,interior,352,sb,s,0.3,0
boot,2017,2020.06.19,interior,358,sb,s,0.5,0
boot,2017,2020.06.22,interior,360,sb,s,0.5,0
boot,2017,2020.06.16,perimeter,964,sb,s,0.25,1
boot,2017,2020.06.22,interior,357,sb,s,0.9,15
boot,2017,2020.06.16,interior,349,sb,s,0.65,0
boot,2017,2020.06.19,interior,358,sb,s,0.6,9
boot,2017,2020.06.22,interior,352,sb,s,0.5,21.5
boot,2017,2020.06.16,perimeter,965,sb,s,0.9,3
boot,2017,2020.06.15,perimeter,958,pb,s,0.2,0
boot,2017,2020.06.15,perimeter,959,pb,s,0.5,4.5
boot,2017,2020.06.15,perimeter,959,pb,s,0.4,6
boot,2017,2020.06.22,perimeter,960,ab,s,0.8,38
boot,2017,2020.06.22,interior,354,ab,s,0.25,10
boot,2017,2020.06.19,perimeter,952,ab,s,0.25,14
boot,2017,2020.06.17,interior,353,ab,s,0.6,15.5
boot,2017,2020.06.22,interior,365,ab,s,1.3,71
boot,2017,2020.06.22,interior,357,ab,s,0.5,27
boot,2017,2020.06.15,perimeter,958,ab,s,1,53
boot,2017,2020.06.22,interior,357,ab,s,0.7,34.5
boot,2017,2020.06.22,interior,364,ab,s,1,26
boot,2017,2020.06.12,interior,367,ab,s,0.75,42.5
boot,2017,2020.06.15,interior,369,ab,s,0.35,0
boot,2017,2020.06.12,interior,367,ab,s,0.75,11
boot,2017,2020.06.22,perimeter,961,ab,s,2,104
boot,2017,2020.06.12,interior,366,ab,s,0.6,8.5
boot,2017,2020.06.22,interior,365,wa,s,0.5,9.5
boot,2017,2020.06.12,interior,368,wa,s,0.15,3
boot,2017,2020.06.12,perimeter,954,wa,s,0.2,3.5
boot,2017,2020.06.19,perimeter,952,wa,s,0.4,7
boot,2017,2020.06.16,interior,349,wa,s,0.15,-85.5
boot,2017,2020.06.17,perimeter,951,wa,s,0.15,6
boot,2017,2020.06.12,interior,367,wa,s,0.2,0
boot,2017,2020.06.12,interior,361,wa,s,0.3,11
boot,2017,2020.06.12,perimeter,954,wa,s,0.2,2
boot,2017,2020.06.15,perimeter,959,wa,s,0.25,1
boot,2017,2020.06.22,interior,359,wa,s,0.2,4
boot,2017,2020.06.12,interior,368,wa,s,0.2,0
boot,2017,2020.06.12,interior,361,wa,s,0.3,6.5
boot,2017,2020.06.22,perimeter,961,wa,s,0.2,0
boot,2017,2020.06.15,interior,362,wa,s,0.2,6.5
boot,2017,2020.06.12,interior,361,wa,s,0.5,5
boot,2017,2020.06.15,interior,362,wa,s,0.25,2.5
boot,2017,2020.06.22,interior,364,wa,s,0.3,0
boot,2017,2020.06.16,interior,350,wa,s,0.25,3
boot,2017,2020.06.19,perimeter,953,wa,s,0.25,0
boot,2017,2020.06.22,interior,359,wa,s,0.2,0
boot,2017,2020.06.22,interior,365,wa,s,0.2,-0.5
boot,2017,2020.06.22,perimeter,960,wa,s,0.2,0
boot,2017,2020.06.15,interior,363,cu,s,0.25,0
boot,2017,2020.06.22,interior,352,cu,s,0.4,0
boot,2017,2020.06.17,perimeter,951,bc,s,0.5,26
boot,2017,2020.06.12,interior,367,ro,s,0.25,16
boot,2017,2020.06.12,perimeter,954,ro,s,0.2,4
boot,2017,2020.06.12,perimeter,955,ba,s,0.25,1
gas_line,2017,2020.07.14,control,734,wp,s,0.9,12
gas_line,2017,2020.07.14,control,730,rm,s,0.2,4
gas_line,2017,2020.07.14,control,730,rm,s,0.25,3
gas_line,2017,2020.07.13,control,741,rm,s,0.25,2
gas_line,2017,2020.07.13,control,736,rm,s,0.2,0
gas_line,2017,2020.07.14,control,734,svb,s,0.3,21
gas_line,2017,2020.07.13,control,740,sb,s,0.25,10
gas_line,2017,2020.07.14,control,729,sb,s,0.25,6.5
gas_line,2017,2020.07.14,control,735,sb,s,0.25,14
gas_line,2017,2020.07.14,control,731,sb,s,0.4,10
gas_line,2017,2020.07.14,control,733,sb,s,0.2,0
gas_line,2017,2020.07.13,control,737,sb,s,0.25,0
gas_line,2017,2020.07.10,control,743,sb,s,0.25,9
gas_line,2017,2020.07.14,control,734,sb,s,0.2,0
gas_line,2017,2020.07.14,control,738,sb,s,0.5,17
gas_line,2017,2020.07.10,control,743,sb,s,0.25,0
gas_line,2017,2020.07.13,control,736,sb,s,0.6,23.5
gas_line,2017,2020.07.10,control,744,sb,s,0.3,13
gas_line,2017,2020.07.13,control,741,sb,s,0.25,5.5
gas_line,2017,2020.07.10,control,745,sb,s,0.3,21.5
gas_line,2017,2020.07.14,control,729,sb,s,0.5,16
gas_line,2017,2020.07.10,control,742,sb,s,0.2,0
gas_line,2017,2020.07.10,control,744,sb,s,0.7,24.5
gas_line,2017,2020.07.14,control,731,sb,s,0.3,13
gas_line,2017,2020.07.10,control,743,sb,s,0.25,8
gas_line,2017,2020.07.13,control,739,sb,s,0.25,7
gas_line,2017,2020.07.10,control,745,sb,s,0.5,22.5
gas_line,2017,2020.07.13,control,736,ab,s,0.75,20.5
gas_line,2017,2020.07.13,control,737,ab,s,0.7,27
gas_line,2017,2020.07.14,control,735,wa,s,0.4,16.5
gas_line,2017,2020.07.14,control,738,wa,s,0.2,2.5
gas_line,2017,2020.07.14,control,729,wa,s,0.25,6
gas_line,2017,2020.07.14,control,730,wa,s,0.25,3
gas_line,2017,2020.07.14,control,730,wa,s,0.4,10
gas_line,2017,2020.07.14,control,733,wa,s,0.2,0
gas_line,2017,2020.07.13,control,736,wa,s,0.2,6.5
gas_line,2017,2020.07.13,control,737,bc,s,0.2,16.5
gas_line,2017,2020.07.14,control,738,bc,s,0.3,8
gas_line,2017,2020.07.14,control,730,bc,s,0.4,9
gas_line,2017,2020.07.13,control,737,ro,s,0.4,8.5
gas_line,2017,2020.07.10,control,745,ro,s,0.2,3
gas_line,2017,2020.07.14,control,735,ro,s,0.25,8.5
gas_line,2017,2020.07.14,control,730,ro,s,0.35,7
gas_line,2017,2020.07.14,control,733,ro,s,0.25,4.5
gas_line,2017,2020.07.14,control,731,ro,s,0.25,9
gas_line,2017,2020.07.10,control,744,ro,s,0.15,0
gas_line,2017,2020.07.13,control,740,ro,s,0.5,10
gas_line,2017,2020.07.13,control,736,ro,s,0.25,6.5
red_pine,2017,2020.07.14,control,768,wp,s,0.25,0
red_pine,2017,2020.07.14,control,770,rm,s,0.25,13
red_pine,2017,2020.07.14,control,768,rm,s,0.3,3.5
red_pine,2017,2020.07.15,control,775,rm,s,0.2,0
red_pine,2017,2020.07.14,control,770,rm,s,0.25,11
red_pine,2017,2020.07.15,control,771,rm,s,0.15,62.5
red_pine,2017,2020.07.16,control,761,rm,s,0.2,0
red_pine,2017,2020.07.14,control,769,rm,s,0.2,3.5
red_pine,2017,2020.07.17,control,748,sb,s,0.15,0
red_pine,2017,2020.07.16,control,752,sb,s,0.15,0.5
red_pine,2017,2020.07.17,control,746,sb,s,0.15,0
red_pine,2017,2020.07.14,control,768,sb,s,0.15,0
red_pine,2017,2020.07.16,control,762,sb,s,0.25,15.5
red_pine,2017,2020.07.16,control,758,sb,s,0.15,0
red_pine,2017,2020.07.16,control,758,sb,s,0.2,0.5
red_pine,2017,2020.07.17,control,746,sb,s,0.15,0.5
red_pine,2017,2020.07.17,control,747,sb,s,0.15,0
red_pine,2017,2020.07.17,control,764,sb,s,0.25,9
red_pine,2017,2020.07.15,control,771,sb,s,0.4,9.5
red_pine,2017,2020.07.16,control,754,sb,s,0.5,0
red_pine,2017,2020.07.16,control,763,sb,s,0.25,14
red_pine,2017,2020.07.17,control,747,sb,s,0.2,4.5
red_pine,2017,2020.07.16,control,753,sb,s,0.2,0
red_pine,2017,2020.07.16,control,761,sb,s,0.25,0
red_pine,2017,2020.07.14,control,769,sb,s,0.3,9
red_pine,2017,2020.07.16,control,761,sb,s,0.6,3
red_pine,2017,2020.07.17,control,764,pb,s,0.2,0
red_pine,2017,2020.07.17,control,748,pb,s,0.2,0
red_pine,2017,2020.07.16,control,752,pb,s,0.25,0.5
red_pine,2017,2020.07.15,control,775,ab,s,1,22.5
red_pine,2017,2020.07.16,control,760,ab,s,0.25,11
red_pine,2017,2020.07.14,control,768,wa,s,0.2,4.5
red_pine,2017,2020.07.16,control,759,wa,s,0.2,7
red_pine,2017,2020.07.16,control,760,wa,s,0.2,3
red_pine,2017,2020.07.14,control,770,wa,s,0.15,6
red_pine,2017,2020.07.17,control,748,wa,s,0.2,7
red_pine,2017,2020.07.15,control,774,wa,s,0.2,5
red_pine,2017,2020.07.15,control,772,wa,s,0.25,9.5
red_pine,2017,2020.07.17,control,748,wa,s,0.2,0
red_pine,2017,2020.07.14,control,770,wo,s,0.5,13.5
red_pine,2017,2020.07.16,control,752,co,s,0.2,8.5
red_pine,2017,2020.07.16,control,763,co,s,0.2,7
red_pine,2017,2020.07.16,control,752,co,s,0.3,7
red_pine,2017,2020.07.17,control,748,co,s,0.2,4
red_pine,2017,2020.07.16,control,753,co,s,0.5,11
red_pine,2017,2020.07.16,control,762,co,s,0.25,12.5
red_pine,2017,2020.07.16,control,755,co,s,0.5,12
red_pine,2017,2020.07.16,control,757,ro,s,0.65,23
red_pine,2017,2020.07.15,control,774,ro,s,0.2,4
red_pine,2017,2020.07.15,control,771,ro,s,0.65,21.5
red_pine,2017,2020.07.14,control,767,ro,s,0.35,11.5
red_pine,2017,2020.07.14,control,769,ro,s,0.25,14.5
red_pine,2017,2020.07.15,control,771,ro,s,0.45,5.5
red_pine,2017,2020.07.17,control,751,ro,s,0.2,4.5
red_pine,2017,2020.07.16,control,754,ro,s,0.25,3.5
red_pine,2017,2020.07.14,control,768,ro,s,0.25,8
red_pine,2017,2020.07.15,control,772,ro,s,0.4,11
red_pine,2017,2020.07.15,control,775,ro,s,0.25,0
red_pine,2017,2020.07.15,control,772,ro,s,0.25,0
red_pine,2017,2020.07.15,control,774,ro,s,0.5,13.5
red_pine,2017,2020.07.16,control,760,ro,s,0.2,6
red_pine,2017,2020.07.15,control,773,ro,s,0.2,0
red_pine,2017,2020.07.17,control,764,ro,s,0.6,6.5
wedge_boot,2017,2020.07.06,control,390,la,s,0.3,0
wedge_boot,2017,2020.07.06,control,949,rm,s,0.2,13
