point,count,spp,origin,harvest,location,year,wall,cut,season,numb_yrs_grow,type,size,stems.per.acre
366,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,sup_short,1012.8358482059843
366,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,sup_med,0
366,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,sup_tall,0
366,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,sup_sapl,0
366,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exp_short,6077.015089235906
366,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exp_med,1155.4768968283274
366,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exp_tall,0
366,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exp_sapl,0
366,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,suppressed,1012.8358482059843
366,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exposed,7232.491986064233
366,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,total,8245.327834270218
366,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,winners,1540.63586243777
366,1,sb,veg,boot,interior,2019,protected,2017,2019,2,commercial,sup_short,0
366,1,sb,veg,boot,interior,2019,protected,2017,2019,2,commercial,sup_med,0
366,1,sb,veg,boot,interior,2019,protected,2017,2019,2,commercial,sup_tall,0
366,1,sb,veg,boot,interior,2019,protected,2017,2019,2,commercial,sup_sapl,0
366,1,sb,veg,boot,interior,2019,protected,2017,2019,2,commercial,exp_short,2025.6716964119687
366,1,sb,veg,boot,interior,2019,protected,2017,2019,2,commercial,exp_med,0
366,1,sb,veg,boot,interior,2019,protected,2017,2019,2,commercial,exp_tall,0
366,1,sb,veg,boot,interior,2019,protected,2017,2019,2,commercial,exp_sapl,0
366,1,sb,veg,boot,interior,2019,protected,2017,2019,2,commercial,suppressed,0
366,1,sb,veg,boot,interior,2019,protected,2017,2019,2,commercial,exposed,2025.6716964119687
366,1,sb,veg,boot,interior,2019,protected,2017,2019,2,commercial,total,2025.6716964119687
366,1,sb,veg,boot,interior,2019,protected,2017,2019,2,commercial,winners,0
367,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,sup_short,1012.8358482059843
367,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,sup_med,0
367,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,sup_tall,0
367,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,sup_sapl,0
367,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exp_short,0
367,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exp_med,0
367,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exp_tall,0
367,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exp_sapl,0
367,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,suppressed,1012.8358482059843
367,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exposed,0
367,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,total,1012.8358482059843
367,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,winners,0
367,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,sup_short,1012.8358482059843
367,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,sup_med,0
367,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,sup_tall,0
367,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,sup_sapl,0
367,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exp_short,0
367,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exp_med,0
367,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exp_tall,0
367,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exp_sapl,0
367,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,suppressed,1012.8358482059843
367,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exposed,0
367,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,total,1012.8358482059843
367,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,winners,0
367,1,ba,veg,boot,interior,2019,protected,2017,2019,2,commercial,sup_short,4051.3433928239374
367,1,ba,veg,boot,interior,2019,protected,2017,2019,2,commercial,sup_med,0
367,1,ba,veg,boot,interior,2019,protected,2017,2019,2,commercial,sup_tall,0
367,1,ba,veg,boot,interior,2019,protected,2017,2019,2,commercial,sup_sapl,0
367,1,ba,veg,boot,interior,2019,protected,2017,2019,2,commercial,exp_short,0
367,1,ba,veg,boot,interior,2019,protected,2017,2019,2,commercial,exp_med,4621.90758731331
367,1,ba,veg,boot,interior,2019,protected,2017,2019,2,commercial,exp_tall,0
367,1,ba,veg,boot,interior,2019,protected,2017,2019,2,commercial,exp_sapl,0
367,1,ba,veg,boot,interior,2019,protected,2017,2019,2,commercial,suppressed,4051.3433928239374
367,1,ba,veg,boot,interior,2019,protected,2017,2019,2,commercial,exposed,4621.90758731331
367,1,ba,veg,boot,interior,2019,protected,2017,2019,2,commercial,total,8673.250980137247
367,1,ba,veg,boot,interior,2019,protected,2017,2019,2,commercial,winners,1540.63586243777
368,1,rm,veg,boot,interior,2019,protected,2017,2019,2,commercial,sup_short,0
368,1,rm,veg,boot,interior,2019,protected,2017,2019,2,commercial,sup_med,0
368,1,rm,veg,boot,interior,2019,protected,2017,2019,2,commercial,sup_tall,0
368,1,rm,veg,boot,interior,2019,protected,2017,2019,2,commercial,sup_sapl,0
368,1,rm,veg,boot,interior,2019,protected,2017,2019,2,commercial,exp_short,0
368,1,rm,veg,boot,interior,2019,protected,2017,2019,2,commercial,exp_med,385.1589656094425
368,1,rm,veg,boot,interior,2019,protected,2017,2019,2,commercial,exp_tall,0
368,1,rm,veg,boot,interior,2019,protected,2017,2019,2,commercial,exp_sapl,0
368,1,rm,veg,boot,interior,2019,protected,2017,2019,2,commercial,suppressed,0
368,1,rm,veg,boot,interior,2019,protected,2017,2019,2,commercial,exposed,385.1589656094425
368,1,rm,veg,boot,interior,2019,protected,2017,2019,2,commercial,total,385.1589656094425
368,1,rm,veg,boot,interior,2019,protected,2017,2019,2,commercial,winners,385.1589656094425
368,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,sup_short,0
368,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,sup_med,0
368,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,sup_tall,0
368,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,sup_sapl,0
368,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exp_short,2025.6716964119687
368,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exp_med,0
368,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exp_tall,0
368,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exp_sapl,0
368,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,suppressed,0
368,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exposed,2025.6716964119687
368,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,total,2025.6716964119687
368,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,winners,0
369,1,rm,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,sup_short,4051.3433928239374
369,1,rm,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,sup_med,0
369,1,rm,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,sup_tall,0
369,1,rm,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,sup_sapl,0
369,1,rm,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exp_short,0
369,1,rm,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exp_med,0
369,1,rm,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exp_tall,0
369,1,rm,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exp_sapl,0
369,1,rm,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,suppressed,4051.3433928239374
369,1,rm,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exposed,0
369,1,rm,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,total,4051.3433928239374
369,1,rm,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,winners,0
369,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,sup_short,10128.358482059844
369,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,sup_med,0
369,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,sup_tall,0
369,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,sup_sapl,0
369,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exp_short,27346.56790156158
369,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exp_med,0
369,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exp_tall,0
369,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exp_sapl,0
369,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,suppressed,10128.358482059844
369,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exposed,27346.56790156158
369,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,total,37474.92638362142
369,1,sb,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,winners,1540.63586243777
369,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,sup_short,1012.8358482059843
369,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,sup_med,0
369,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,sup_tall,0
369,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,sup_sapl,0
369,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exp_short,0
369,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exp_med,0
369,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exp_tall,0
369,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exp_sapl,0
369,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,suppressed,1012.8358482059843
369,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,exposed,0
369,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,total,1012.8358482059843
369,1,wa,singl/unk,boot,interior,2019,protected,2017,2019,2,commercial,winners,0
951,1,sb,veg,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_short,8102.686785647875
951,1,sb,veg,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_med,0
951,1,sb,veg,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_tall,0
951,1,sb,veg,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_sapl,0
951,1,sb,veg,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_short,3038.507544617953
951,1,sb,veg,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_med,385.1589656094425
951,1,sb,veg,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_tall,0
951,1,sb,veg,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_sapl,0
951,1,sb,veg,boot,perimeter,2019,protected,2017,2019,2,commercial,suppressed,8102.686785647875
951,1,sb,veg,boot,perimeter,2019,protected,2017,2019,2,commercial,exposed,3423.6665102273955
951,1,sb,veg,boot,perimeter,2019,protected,2017,2019,2,commercial,total,11526.35329587527
951,1,sb,veg,boot,perimeter,2019,protected,2017,2019,2,commercial,winners,0
951,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_short,4051.3433928239374
951,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_med,0
951,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_tall,0
951,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_sapl,0
951,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_short,11141.194330265827
951,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_med,385.1589656094425
951,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_tall,0
951,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_sapl,0
951,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,suppressed,4051.3433928239374
951,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,exposed,11526.35329587527
951,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,total,15577.696688699207
951,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,winners,0
952,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_short,1012.8358482059843
952,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_med,0
952,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_tall,0
952,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_sapl,0
952,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_short,4051.3433928239374
952,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_med,0
952,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_tall,0
952,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_sapl,0
952,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,suppressed,1012.8358482059843
952,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,exposed,4051.3433928239374
952,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,total,5064.179241029922
952,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,winners,0
952,1,wa,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_short,1012.8358482059843
952,1,wa,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_med,0
952,1,wa,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_tall,0
952,1,wa,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_sapl,0
952,1,wa,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_short,0
952,1,wa,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_med,0
952,1,wa,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_tall,0
952,1,wa,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_sapl,0
952,1,wa,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,suppressed,1012.8358482059843
952,1,wa,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,exposed,0
952,1,wa,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,total,1012.8358482059843
952,1,wa,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,winners,0
953,1,rm,veg,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_short,4051.3433928239374
953,1,rm,veg,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_med,0
953,1,rm,veg,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_tall,0
953,1,rm,veg,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_sapl,0
953,1,rm,veg,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_short,0
953,1,rm,veg,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_med,1540.63586243777
953,1,rm,veg,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_tall,0
953,1,rm,veg,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_sapl,0
953,1,rm,veg,boot,perimeter,2019,protected,2017,2019,2,commercial,suppressed,4051.3433928239374
953,1,rm,veg,boot,perimeter,2019,protected,2017,2019,2,commercial,exposed,1540.63586243777
953,1,rm,veg,boot,perimeter,2019,protected,2017,2019,2,commercial,total,5591.979255261707
953,1,rm,veg,boot,perimeter,2019,protected,2017,2019,2,commercial,winners,1155.4768968283274
953,1,sm,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_short,1012.8358482059843
953,1,sm,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_med,0
953,1,sm,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_tall,0
953,1,sm,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_sapl,0
953,1,sm,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_short,0
953,1,sm,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_med,0
953,1,sm,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_tall,0
953,1,sm,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_sapl,0
953,1,sm,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,suppressed,1012.8358482059843
953,1,sm,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,exposed,0
953,1,sm,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,total,1012.8358482059843
953,1,sm,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,winners,0
953,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_short,2025.6716964119687
953,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_med,0
953,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_tall,0
953,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_sapl,0
953,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_short,1012.8358482059843
953,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_med,0
953,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_tall,0
953,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_sapl,0
953,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,suppressed,2025.6716964119687
953,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,exposed,1012.8358482059843
953,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,total,3038.507544617953
953,1,sb,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,winners,0
953,1,wa,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_short,3038.507544617953
953,1,wa,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_med,0
953,1,wa,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_tall,0
953,1,wa,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_sapl,0
953,1,wa,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_short,1012.8358482059843
953,1,wa,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_med,0
953,1,wa,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_tall,0
953,1,wa,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,exp_sapl,0
953,1,wa,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,suppressed,3038.507544617953
953,1,wa,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,exposed,1012.8358482059843
953,1,wa,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,total,4051.3433928239374
953,1,wa,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,winners,0
954,1,wa,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_short,1012.8358482059843
954,1,wa,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_med,0
954,1,wa,singl/unk,boot,perimeter,2019,protected,2017,2019,2,commercial,sup_tall,0
