harvest,wall,location,point,count,season,cut,year,numb_yrs_grow,origin,spp,sup_short,sup_med,sup_tall,sup_sapl,exp_short,exp_med,exp_tall,exp_sapl,suppressed,exposed,total,winners
decker,protected,interior,220,1,2021,2019,2021,2,singl/unk,372,0,0,0,0,2025.6716964119687,1925.7948280472124,0,0,0,3951.466524459181,3951.466524459181,0
decker,protected,interior,220,1,2021,2019,2021,2,singl/unk,318,0,0,0,0,0,0,0,385.1589656094425,0,385.1589656094425,385.1589656094425,385.1589656094425
decker,protected,interior,220,1,2021,2019,2021,2,veg,372,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,385.1589656094425
decker,protected,interior,221,1,2021,2019,2021,2,singl/unk,833,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
decker,protected,interior,221,1,2021,2019,2021,2,veg,531,0,0,0,0,11141.194330265827,0,0,0,0,11141.194330265827,11141.194330265827,0
decker,protected,interior,221,1,2021,2019,2021,2,singl/unk,372,0,0,0,0,14179.70187488378,0,0,0,0,14179.70187488378,14179.70187488378,0
decker,protected,interior,221,1,2021,2019,2021,2,veg,316,0,0,0,0,0,1540.63586243777,0,0,0,1540.63586243777,1540.63586243777,1540.63586243777
decker,protected,interior,222,1,2021,2019,2021,2,veg,531,0,0,0,0,24308.060356943624,0,0,0,0,24308.060356943624,24308.060356943624,770.317931218885
decker,protected,interior,222,1,2021,2019,2021,2,veg,355,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
decker,protected,interior,222,1,2021,2019,2021,2,veg,743,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
decker,protected,interior,223,1,2021,2019,2021,2,veg,531,0,0,0,0,0,0,770.317931218885,0,0,770.317931218885,770.317931218885,770.317931218885
decker,protected,interior,223,1,2021,2019,2021,2,singl/unk,541,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
decker,protected,interior,224,1,2021,2019,2021,2,singl/unk,1,0,0,0,0,0,0,0,0,0,0,0,0
decker,protected,interior,225,1,2021,2019,2021,2,singl/unk,391,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
decker,protected,interior,226,1,2021,2019,2021,2,singl/unk,833,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
decker,protected,interior,226,1,2021,2019,2021,2,veg,701,0,0,0,0,1012.8358482059843,1155.4768968283274,0,0,0,2168.312745034312,2168.312745034312,770.317931218885
decker,protected,interior,226,1,2021,2019,2021,2,singl/unk,372,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
decker,protected,interior,226,1,2021,2019,2021,2,veg,531,0,0,0,0,7089.85093744189,770.317931218885,0,0,0,7860.168868660775,7860.168868660775,770.317931218885
decker,protected,interior,226,1,2021,2019,2021,2,singl/unk,951,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
decker,protected,interior,226,1,2021,2019,2021,2,singl/unk,316,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
decker,protected,interior,227,1,2021,2019,2021,2,veg,318,0,0,0,0,0,1540.63586243777,0,0,0,1540.63586243777,1540.63586243777,0
decker,protected,interior,227,1,2021,2019,2021,2,veg,531,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,0
decker,protected,interior,228,1,2021,2019,2021,2,veg,743,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
decker,protected,interior,229,1,2021,2019,2021,2,veg,531,0,0,0,0,5064.179241029922,1155.4768968283274,0,385.1589656094425,0,6604.815103467692,6604.815103467692,1540.63586243777
decker,protected,interior,230,1,2021,2019,2021,2,singl/unk,701,0,0,0,0,0,0,0,385.1589656094425,0,385.1589656094425,385.1589656094425,385.1589656094425
decker,protected,interior,231,1,2021,2019,2021,2,singl/unk,372,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
decker,protected,interior,231,1,2021,2019,2021,2,singl/unk,701,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
decker,protected,interior,232,1,2021,2019,2021,2,veg,531,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,770.317931218885
decker,protected,interior,232,1,2021,2019,2021,2,singl/unk,391,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
decker,protected,interior,233,1,2021,2019,2021,2,singl/unk,372,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
decker,protected,interior,233,1,2021,2019,2021,2,veg,763,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
decker,protected,interior,233,1,2021,2019,2021,2,singl/unk,701,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
decker,protected,interior,233,1,2021,2019,2021,2,singl/unk,541,1012.8358482059843,0,0,0,2025.6716964119687,0,0,0,1012.8358482059843,2025.6716964119687,3038.507544617953,0
decker,protected,interior,233,1,2021,2019,2021,2,singl/unk,833,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
decker,protected,interior,233,1,2021,2019,2021,2,veg,701,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
decker,protected,interior,233,1,2021,2019,2021,2,singl/unk,763,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,770.317931218885
decker,protected,interior,234,1,2021,2019,2021,2,veg,531,0,0,0,0,11141.194330265827,770.317931218885,0,0,0,11911.512261484713,11911.512261484713,1540.63586243777
decker,protected,interior,235,1,2021,2019,2021,2,singl/unk,1,0,0,0,0,0,0,0,0,0,0,0,0
decker,protected,interior,236,1,2021,2019,2021,2,singl/unk,833,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
decker,protected,interior,237,1,2021,2019,2021,2,veg,316,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,770.317931218885
decker,protected,interior,237,1,2021,2019,2021,2,singl/unk,316,0,0,0,0,5064.179241029922,0,0,0,0,5064.179241029922,5064.179241029922,0
decker,protected,interior,237,1,2021,2019,2021,2,singl/unk,541,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
decker,protected,interior,237,1,2021,2019,2021,2,veg,372,0,0,0,0,1012.8358482059843,385.1589656094425,0,0,0,1397.9948138154268,1397.9948138154268,385.1589656094425
decker,protected,interior,237,1,2021,2019,2021,2,veg,355,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
decker,protected,interior,238,1,2021,2019,2021,2,singl/unk,372,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,770.317931218885
decker,protected,interior,239,1,2021,2019,2021,2,singl/unk,372,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,770.317931218885
decker,protected,interior,240,1,2021,2019,2021,2,veg,315,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,1540.63586243777
decker,protected,interior,240,1,2021,2019,2021,2,veg,315,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,1540.63586243777
decker,protected,interior,241,1,2021,2019,2021,2,veg,531,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,770.317931218885
decker,protected,interior,241,1,2021,2019,2021,2,singl/unk,372,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
decker,protected,interior,241,1,2021,2019,2021,2,singl/unk,315,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,0
decker,protected,interior,242,1,2021,2019,2021,2,singl/unk,762,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,770.317931218885
decker,protected,interior,243,1,2021,2019,2021,2,singl/unk,391,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
decker,protected,interior,244,1,2021,2019,2021,2,veg,315,0,0,0,0,3038.507544617953,770.317931218885,0,0,0,3808.825475836838,3808.825475836838,770.317931218885
decker,protected,interior,244,1,2021,2019,2021,2,singl/unk,531,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
decker,protected,interior,244,1,2021,2019,2021,2,singl/unk,391,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
decker,protected,interior,245,1,2021,2019,2021,2,singl/unk,315,0,0,0,0,4051.3433928239374,385.1589656094425,0,0,0,4436.502358433379,4436.502358433379,385.1589656094425
decker,protected,interior,245,1,2021,2019,2021,2,veg,743,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,0
decker,protected,interior,245,1,2021,2019,2021,2,singl/unk,372,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
decker,protected,interior,245,1,2021,2019,2021,2,singl/unk,761,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
decker,protected,interior,245,1,2021,2019,2021,2,singl/unk,701,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
decker,protected,interior,245,1,2021,2019,2021,2,veg,531,0,0,0,0,3038.507544617953,385.1589656094425,0,385.1589656094425,0,3808.825475836838,3808.825475836838,1155.4768968283274
decker,protected,interior,246,1,2021,2019,2021,2,singl/unk,372,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
campridge,protected,interior,247,1,2021,2019,2021,2,veg,701,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,770.317931218885
campridge,protected,interior,247,1,2021,2019,2021,2,veg,531,0,0,0,0,14179.70187488378,0,0,0,0,14179.70187488378,14179.70187488378,770.317931218885
campridge,protected,interior,247,1,2021,2019,2021,2,singl/unk,701,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,protected,interior,248,1,2021,2019,2021,2,singl/unk,372,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,0
campridge,protected,interior,248,1,2021,2019,2021,2,veg,316,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,1540.63586243777
campridge,protected,interior,249,1,2021,2019,2021,2,singl/unk,951,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
campridge,protected,interior,249,1,2021,2019,2021,2,veg,531,0,0,0,0,8102.686785647875,0,0,0,0,8102.686785647875,8102.686785647875,770.317931218885
campridge,protected,interior,249,1,2021,2019,2021,2,singl/unk,833,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,protected,interior,249,1,2021,2019,2021,2,singl/unk,701,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
campridge,protected,interior,250,1,2021,2019,2021,2,veg,531,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,protected,interior,250,1,2021,2019,2021,2,singl/unk,833,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,1155.4768968283274
campridge,protected,interior,250,1,2021,2019,2021,2,singl/unk,541,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,385.1589656094425
campridge,protected,interior,251,1,2021,2019,2021,2,singl/unk,316,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,protected,interior,251,1,2021,2019,2021,2,singl/unk,761,0,0,0,0,4051.3433928239374,1155.4768968283274,0,0,0,5206.820289652265,5206.820289652265,1540.63586243777
campridge,protected,interior,252,1,2021,2019,2021,2,veg,743,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,770.317931218885
campridge,protected,interior,252,1,2021,2019,2021,2,veg,531,0,0,0,0,10128.358482059844,0,0,0,0,10128.358482059844,10128.358482059844,770.317931218885
campridge,protected,interior,253,1,2021,2019,2021,2,veg,531,0,0,0,0,18231.04526770772,0,0,385.1589656094425,0,18616.204233317163,18616.204233317163,1540.63586243777
campridge,protected,interior,253,1,2021,2019,2021,2,singl/unk,372,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
campridge,protected,interior,253,1,2021,2019,2021,2,veg,372,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,protected,interior,254,1,2021,2019,2021,2,singl/unk,761,1012.8358482059843,0,0,0,0,770.317931218885,0,0,1012.8358482059843,770.317931218885,1783.1537794248693,0
campridge,protected,interior,254,1,2021,2019,2021,2,veg,743,0,0,0,0,1012.8358482059843,2696.1127592660973,0,0,0,3708.9486074720817,3708.9486074720817,770.317931218885
campridge,protected,interior,254,1,2021,2019,2021,2,veg,531,1012.8358482059843,0,0,0,15192.537723089765,0,0,0,1012.8358482059843,15192.537723089765,16205.37357129575,0
campridge,protected,interior,254,1,2021,2019,2021,2,singl/unk,372,2025.6716964119687,0,0,0,2025.6716964119687,385.1589656094425,0,0,2025.6716964119687,2410.830662021411,4436.502358433379,0
campridge,protected,interior,254,1,2021,2019,2021,2,veg,316,0,0,0,0,0,2310.953793656655,0,0,0,2310.953793656655,2310.953793656655,770.317931218885
campridge,protected,interior,255,1,2021,2019,2021,2,singl/unk,372,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,385.1589656094425
campridge,protected,interior,255,1,2021,2019,2021,2,veg,743,0,0,0,0,1012.8358482059843,770.317931218885,0,0,0,1783.1537794248693,1783.1537794248693,1155.4768968283274
campridge,protected,interior,256,1,2021,2019,2021,2,veg,531,0,0,0,0,11141.194330265827,0,0,0,0,11141.194330265827,11141.194330265827,1155.4768968283274
campridge,protected,interior,256,1,2021,2019,2021,2,singl/unk,372,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,0
campridge,protected,interior,256,1,2021,2019,2021,2,singl/unk,761,0,0,0,0,17218.209419501734,385.1589656094425,0,0,0,17603.36838511118,17603.36838511118,385.1589656094425
campridge,protected,interior,256,1,2021,2019,2021,2,singl/unk,315,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
campridge,protected,interior,256,1,2021,2019,2021,2,veg,743,0,0,0,0,7089.85093744189,0,0,0,0,7089.85093744189,7089.85093744189,0
circle,protected,interior,284,1,2021,2019,2021,2,veg,743,0,0,0,0,0,5777.384484141638,4621.90758731331,1925.7948280472124,0,12325.08689950216,12325.08689950216,1540.63586243777
circle,protected,interior,284,1,2021,2019,2021,2,veg,531,0,0,0,0,31397.911294385514,0,0,0,0,31397.911294385514,31397.911294385514,0
circle,protected,interior,284,1,2021,2019,2021,2,singl/unk,761,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
circle,protected,interior,285,1,2021,2019,2021,2,veg,531,0,0,0,0,19243.881115913704,0,0,0,0,19243.881115913704,19243.881115913704,0
circle,protected,interior,285,1,2021,2019,2021,2,singl/unk,931,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
circle,protected,interior,285,1,2021,2019,2021,2,veg,743,0,0,0,0,0,4621.90758731331,1540.63586243777,0,0,6162.54344975108,6162.54344975108,1540.63586243777
circle,protected,interior,286,1,2021,2019,2021,2,singl/unk,372,0,0,0,0,5064.179241029922,0,0,0,0,5064.179241029922,5064.179241029922,0
circle,protected,interior,286,1,2021,2019,2021,2,singl/unk,761,0,0,0,0,0,1925.7948280472124,0,0,0,1925.7948280472124,1925.7948280472124,1540.63586243777
circle,protected,interior,286,1,2021,2019,2021,2,veg,531,0,0,0,0,5064.179241029922,0,0,0,0,5064.179241029922,5064.179241029922,0
circle,protected,interior,287,1,2021,2019,2021,2,singl/unk,372,0,0,0,0,5064.179241029922,0,0,0,0,5064.179241029922,5064.179241029922,1540.63586243777
circle,protected,interior,287,1,2021,2019,2021,2,singl/unk,316,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
circle,protected,interior,287,1,2021,2019,2021,2,veg,531,0,0,0,0,17218.209419501734,0,0,0,0,17218.209419501734,17218.209419501734,0
circle,protected,interior,288,1,2021,2019,2021,2,singl/unk,701,0,0,0,0,0,0,0,385.1589656094425,0,385.1589656094425,385.1589656094425,385.1589656094425
circle,protected,interior,288,1,2021,2019,2021,2,singl/unk,316,0,0,0,0,6077.015089235906,0,0,0,0,6077.015089235906,6077.015089235906,0
circle,protected,interior,288,1,2021,2019,2021,2,singl/unk,372,0,0,0,0,10128.358482059844,770.317931218885,0,0,0,10898.676413278728,10898.676413278728,0
circle,protected,interior,288,1,2021,2019,2021,2,singl/unk,761,0,0,0,0,2025.6716964119687,1925.7948280472124,1540.63586243777,0,0,5492.102386896951,5492.102386896951,1155.4768968283274
circle,protected,interior,288,1,2021,2019,2021,2,veg,743,0,0,0,0,1012.8358482059843,3851.5896560944248,385.1589656094425,0,0,5249.584469909851,5249.584469909851,385.1589656094425
circle,protected,interior,288,1,2021,2019,2021,2,singl/unk,541,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
circle,protected,interior,288,1,2021,2019,2021,2,singl/unk,531,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
circle,protected,interior,290,1,2021,2019,2021,2,singl/unk,761,0,0,0,0,0,2696.1127592660973,385.1589656094425,0,0,3081.27172487554,3081.27172487554,1540.63586243777
circle,protected,interior,290,1,2021,2019,2021,2,singl/unk,372,0,0,0,0,17218.209419501734,0,0,0,0,17218.209419501734,17218.209419501734,0
circle,protected,interior,290,1,2021,2019,2021,2,singl/unk,931,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
circle,protected,interior,290,1,2021,2019,2021,2,veg,531,0,0,0,0,14179.70187488378,0,0,0,0,14179.70187488378,14179.70187488378,0
circle,protected,interior,291,1,2021,2019,2021,2,veg,531,0,0,0,0,31397.911294385514,0,0,0,0,31397.911294385514,31397.911294385514,0
circle,protected,interior,291,1,2021,2019,2021,2,singl/unk,316,0,0,0,0,7089.85093744189,0,0,0,0,7089.85093744189,7089.85093744189,0
circle,protected,interior,291,1,2021,2019,2021,2,singl/unk,761,0,0,0,0,4051.3433928239374,9243.81517462662,1155.4768968283274,0,0,14450.635464278885,14450.635464278885,770.317931218885
circle,protected,interior,291,1,2021,2019,2021,2,veg,743,0,0,0,0,0,385.1589656094425,1155.4768968283274,385.1589656094425,0,1925.7948280472124,1925.7948280472124,770.317931218885
circle,protected,interior,291,1,2021,2019,2021,2,singl/unk,833,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
circle,protected,interior,291,1,2021,2019,2021,2,singl/unk,372,0,0,0,0,1012.8358482059843,770.317931218885,0,0,0,1783.1537794248693,1783.1537794248693,0
circle,protected,interior,292,1,2021,2019,2021,2,singl/unk,833,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,0
circle,protected,interior,292,1,2021,2019,2021,2,veg,531,0,0,0,0,15192.537723089765,0,0,0,0,15192.537723089765,15192.537723089765,0
circle,protected,interior,292,1,2021,2019,2021,2,singl/unk,761,0,0,0,0,3038.507544617953,10399.292071454947,770.317931218885,1540.63586243777,0,15748.753409729556,15748.753409729556,0
circle,protected,interior,292,1,2021,2019,2021,2,singl/unk,372,0,0,0,0,1012.8358482059843,385.1589656094425,0,0,0,1397.9948138154268,1397.9948138154268,0
circle,protected,interior,292,1,2021,2019,2021,2,singl/unk,316,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
circle,protected,interior,292,1,2021,2019,2021,2,veg,743,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,0
circle,protected,interior,293,1,2021,2019,2021,2,singl/unk,372,0,0,0,0,5064.179241029922,0,0,0,0,5064.179241029922,5064.179241029922,1155.4768968283274
circle,protected,interior,293,1,2021,2019,2021,2,veg,531,0,0,0,0,10128.358482059844,0,0,0,0,10128.358482059844,10128.358482059844,0
circle,protected,interior,293,1,2021,2019,2021,2,singl/unk,833,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
circle,protected,interior,294,1,2021,2019,2021,2,singl/unk,833,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
circle,protected,interior,294,1,2021,2019,2021,2,singl/unk,372,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,770.317931218885
circle,protected,interior,294,1,2021,2019,2021,2,veg,531,0,0,0,0,10128.358482059844,0,0,0,0,10128.358482059844,10128.358482059844,385.1589656094425
circle,protected,interior,295,1,2021,2019,2021,2,veg,531,0,0,0,0,9115.52263385386,0,0,0,0,9115.52263385386,9115.52263385386,385.1589656094425
circle,protected,interior,295,1,2021,2019,2021,2,singl/unk,833,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
circle,protected,interior,295,1,2021,2019,2021,2,singl/unk,761,0,0,0,0,1012.8358482059843,385.1589656094425,0,0,0,1397.9948138154268,1397.9948138154268,770.317931218885
